ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,SP,3506359,35207032,municipal,fundamental,iniciais (1-5),97.4,0.97020698,232.86,224.3,6.48631,6.3,5.7
2019,SP,3550308,35078785,municipal,fundamental,iniciais (1-5),96.5,0.963799,223.86,218.55,6.2098269,6.0,6.1
2019,AL,2704302,27253007,estadual,fundamental,iniciais (1-5),97.1,0.97033602,218.88,207.71,5.9178882,5.7,4.3
2019,SP,3550308,35044271,estadual,fundamental,iniciais (1-5),99.8,0.99778003,244.96,222.02,6.6757712,6.7,6.4
2019,TO,1709500,17022088,municipal,fundamental,iniciais (1-5),97.3,0.96867698,206.22,192.05,5.391367,5.2,5.6
2019,GO,5208707,52094286,municipal,fundamental,iniciais (1-5),97.2,0.970595,204.83,196.63,5.4482951,5.3,5.0
2019,MT,5107925,51067994,estadual,fundamental,iniciais (1-5),98.7,0.98719901,224.57,205.44,5.9851942,5.9,6.2
2019,AL,2707701,27040593,municipal,fundamental,iniciais (1-5),95.2,0.94659698,223.11,206.19,5.9709768,5.7,5.1
2019,GO,5220702,52096980,municipal,fundamental,iniciais (1-5),100.0,1.0,203.38,182.72,5.1677141,5.2,5.7
2019,PA,1508308,15099210,municipal,fundamental,iniciais (1-5),78.8,0.77034402,158.97,137.33,3.4949219,2.7,4.2
2019,RJ,3301702,33051011,municipal,fundamental,iniciais (1-5),82.6,0.82415599,217.46,221.3,6.1376891,5.1,6.0
2019,MG,3113404,31019381,estadual,fundamental,iniciais (1-5),100.0,1.0,230.35,224.91,6.4495001,6.4,6.0
2019,GO,5201108,52093328,municipal,fundamental,iniciais (1-5),97.1,0.96918303,246.07,228.52,6.815136,6.6,5.9
2019,PE,2605202,26099160,municipal,fundamental,iniciais (1-5),98.0,0.980371,181.08,161.17,4.3503232,4.3,5.2
2019,MG,3168408,31270598,municipal,fundamental,iniciais (1-5),100.0,1.0,219.08,181.88,5.4518781,5.5,
2019,RS,4307005,43056989,estadual,fundamental,iniciais (1-5),99.4,0.99552101,244.32,227.78,6.7682848,6.7,6.5
2019,RJ,3301009,33009864,municipal,fundamental,iniciais (1-5),88.3,0.86883098,198.42,189.83,5.2023392,4.5,3.7
2019,SP,3550308,35055293,municipal,fundamental,iniciais (1-5),99.5,0.99522603,235.91,223.91,6.5376158,6.5,6.2
2019,BA,2904902,29162637,municipal,fundamental,iniciais (1-5),85.0,0.82936102,169.17,157.47,4.0559511,3.4,
2019,PE,2616183,26066521,municipal,fundamental,iniciais (1-5),98.5,0.98221898,218.41,207.1,5.8978281,5.8,5.4
2019,PR,4113205,41158083,municipal,fundamental,iniciais (1-5),97.9,0.97617698,231.82,207.22,6.1559172,6.0,6.1
2019,MT,5103361,51093243,municipal,fundamental,iniciais (1-5),99.6,0.99552101,198.86,191.0,5.2321911,5.2,4.8
2019,PR,4104006,41124707,municipal,fundamental,iniciais (1-5),96.0,0.95841098,234.16,234.47,6.6958461,6.4,6.6
2019,MG,3136702,31295442,municipal,fundamental,iniciais (1-5),92.3,0.92834997,212.24,198.49,5.6233439,5.2,6.2
2019,RN,2402204,24061298,municipal,fundamental,iniciais (1-5),87.4,0.87048399,179.41,170.44,4.486999,3.9,5.5
2019,AL,2700805,27011828,municipal,fundamental,iniciais (1-5),97.2,0.97222197,226.44,185.85,5.6647091,5.5,4.3
2019,CE,2311405,23103094,municipal,fundamental,iniciais (1-5),87.7,0.85611498,289.66,267.77,8.3606434,7.2,4.8
2019,PB,2503100,25053159,estadual,fundamental,iniciais (1-5),100.0,1.0,230.91,212.66,6.2374592,6.2,
2019,BA,2917102,29283906,municipal,fundamental,iniciais (1-5),93.2,0.88903701,182.5,170.77,4.5519681,4.0,3.7
2019,AM,1300300,13019201,municipal,fundamental,iniciais (1-5),79.3,0.78565598,167.64,151.41,3.916389,3.1,3.3
2019,MG,3157807,31010731,estadual,fundamental,iniciais (1-5),100.0,1.0,208.57,199.61,5.573669,5.6,6.7
2019,CE,2305803,23205415,municipal,fundamental,iniciais (1-5),100.0,1.0,211.97,197.94,5.6083822,5.6,3.6
2019,MG,3105608,31015199,estadual,fundamental,iniciais (1-5),99.5,0.99130797,231.58,224.89,6.472609,6.4,6.6
2019,SP,3513801,35906612,estadual,fundamental,iniciais (1-5),100.0,1.0,253.55,226.47,6.9204302,6.9,6.3
2019,PB,2504009,25074903,municipal,fundamental,iniciais (1-5),99.2,0.99173599,208.3,190.53,5.4036069,5.4,4.6
2019,SE,2800670,28022190,municipal,fundamental,iniciais (1-5),83.7,0.84604502,188.88,174.3,4.7377238,4.0,5.9
2019,RS,4316907,43123910,municipal,fundamental,iniciais (1-5),97.0,0.97168303,254.75,232.74,7.0573301,6.9,5.8
2019,PR,4118501,41093232,municipal,fundamental,iniciais (1-5),100.0,1.0,253.33,234.0,7.0533218,7.1,7.3
2019,SC,4218251,42131863,municipal,fundamental,iniciais (1-5),99.7,0.99757701,217.46,208.22,5.8998709,5.9,6.0
2019,MG,3170057,31020117,estadual,fundamental,iniciais (1-5),100.0,1.0,254.92,236.63,7.1316748,7.1,6.3
2019,SE,2801207,28000013,estadual,fundamental,iniciais (1-5),94.9,0.94970399,218.55,212.6,6.0005002,5.7,4.7
2019,PE,2601102,26000881,municipal,fundamental,iniciais (1-5),100.0,1.0,191.19,188.3,5.0365348,5.0,
2019,MT,5107925,51014793,municipal,fundamental,iniciais (1-5),96.3,0.95960402,237.72,223.69,6.5679669,6.3,6.5
2019,MG,3167202,31353469,estadual,fundamental,iniciais (1-5),100.0,1.0,235.08,238.11,6.779767,6.8,6.9
2019,PI,2207702,22015566,municipal,fundamental,iniciais (1-5),72.7,0.70913202,192.94,173.3,4.7970228,3.4,4.5
2019,MG,3139409,31075141,estadual,fundamental,iniciais (1-5),99.8,0.99818701,233.6,224.1,6.496613,6.5,6.9
2019,PI,2208403,22010297,municipal,fundamental,iniciais (1-5),88.9,0.90073299,215.0,205.94,5.8116608,5.2,4.7
2019,BA,2929107,29173744,municipal,fundamental,iniciais (1-5),98.0,0.984945,181.35,159.21,4.3196578,4.3,4.7
2019,CE,2304350,23018674,municipal,fundamental,iniciais (1-5),100.0,1.0,307.23,273.7,8.8037748,8.8,7.0
2019,SP,3550308,35201972,municipal,fundamental,iniciais (1-5),99.2,0.99337,224.58,212.72,6.1179399,6.1,5.9
2019,MG,3110004,31008311,municipal,fundamental,iniciais (1-5),96.5,0.95713103,240.77,237.82,6.883091,6.6,6.4
2019,RS,4303509,43032397,municipal,fundamental,iniciais (1-5),96.5,0.95605397,219.55,230.77,6.349947,6.1,5.9
2019,SP,3528502,35218455,municipal,fundamental,iniciais (1-5),94.8,0.93250197,241.47,221.63,6.602077,6.2,6.7
2019,RJ,3304557,33085129,municipal,fundamental,iniciais (1-5),98.8,0.98782402,217.17,199.91,5.7434368,5.7,6.2
2019,MT,5107958,51028905,municipal,fundamental,iniciais (1-5),100.0,1.0,216.6,219.72,6.092731,6.1,5.4
2019,PA,1501402,15139581,estadual,fundamental,iniciais (1-5),94.2,0.932212,223.88,209.41,6.044208,5.6,5.7
2019,BA,2921005,29160006,municipal,fundamental,iniciais (1-5),97.8,0.97938102,236.02,206.8,6.2284422,6.1,4.2
2019,SP,3547809,35062376,municipal,fundamental,iniciais (1-5),99.0,0.98874903,240.69,223.85,6.6273732,6.6,6.7
2019,SP,3550308,35055220,municipal,fundamental,iniciais (1-5),98.9,0.98964,211.22,199.97,5.6307869,5.6,6.0
2019,CE,2312502,23132744,municipal,fundamental,iniciais (1-5),89.7,0.87318099,274.92,248.05,7.7209902,6.7,7.5
2019,SE,2803203,28029879,municipal,fundamental,iniciais (1-5),79.6,0.81346601,178.02,165.99,4.3795719,3.6,4.3
2019,RJ,3304557,33467242,municipal,fundamental,iniciais (1-5),99.7,0.99818701,217.97,208.6,5.916513,5.9,6.7
2019,SP,3512407,35365087,municipal,fundamental,iniciais (1-5),98.5,0.98136699,255.1,241.02,7.2147369,7.1,6.8
2019,TO,1722081,17010195,municipal,fundamental,iniciais (1-5),98.3,0.98827499,205.55,173.16,5.0353169,5.0,5.2
2019,SC,4212304,42005930,municipal,fundamental,iniciais (1-5),95.5,0.95738602,228.6,219.85,6.3239212,6.1,6.1
2019,RO,1100049,11026464,estadual,fundamental,iniciais (1-5),98.9,0.99194902,243.89,228.97,6.781724,6.7,5.8
2019,MG,3106705,31007960,estadual,fundamental,iniciais (1-5),100.0,1.0,244.83,229.83,6.815299,6.8,6.1
2019,MT,5107602,51068222,municipal,fundamental,iniciais (1-5),100.0,1.0,197.58,197.19,5.320118,5.3,5.1
2019,SP,3503307,35901052,estadual,fundamental,iniciais (1-5),98.0,0.98004401,240.71,206.19,6.306664,6.2,6.1
2019,PA,1504505,15021165,municipal,fundamental,iniciais (1-5),70.2,0.67025501,165.0,146.88,3.7838261,2.5,3.2
2019,SP,3528502,35364769,municipal,fundamental,iniciais (1-5),99.2,0.99279797,238.96,224.58,6.6078129,6.6,6.2
2019,SC,4203808,42142423,municipal,fundamental,iniciais (1-5),100.0,1.0,244.1,211.16,6.4617219,6.5,5.6
2019,PB,2506400,25080407,estadual,fundamental,iniciais (1-5),100.0,1.0,169.02,160.57,4.109271,4.1,5.0
2019,SP,3518800,35192824,municipal,fundamental,iniciais (1-5),99.7,0.99737298,245.1,234.52,6.905715,6.9,6.1
2019,SE,2804904,28015762,estadual,fundamental,iniciais (1-5),77.4,0.77430201,168.47,140.3,3.7300379,2.9,3.2
2019,MS,5002704,50028340,municipal,fundamental,iniciais (1-5),94.5,0.94594198,216.1,205.38,5.8224621,5.5,6.2
2019,AL,2700409,27025730,municipal,fundamental,iniciais (1-5),97.4,0.97566402,188.94,167.58,4.6170602,4.5,4.3
2019,SE,2800308,28019350,estadual,fundamental,iniciais (1-5),89.9,0.90442401,200.97,194.22,5.330822,4.8,5.1
2019,CE,2300200,23000910,municipal,fundamental,iniciais (1-5),100.0,1.0,295.3,255.5,8.2451944,8.2,4.2
2019,MG,3164605,31369314,municipal,fundamental,iniciais (1-5),94.6,0.94866502,239.58,224.91,6.6256542,6.3,
2019,SC,4203204,42125588,municipal,fundamental,iniciais (1-5),89.5,0.89877301,215.36,199.5,5.7014399,5.1,5.3
2019,MG,3140001,31106275,estadual,fundamental,iniciais (1-5),100.0,1.0,216.69,209.8,5.9140849,5.9,6.1
2019,BA,2921005,29416841,municipal,fundamental,iniciais (1-5),96.0,0.95999998,216.94,206.94,5.8668561,5.6,6.0
2019,SP,3523701,35215314,municipal,fundamental,iniciais (1-5),99.4,0.99406201,241.85,220.55,6.5896931,6.6,6.0
2019,AL,2709152,27044386,municipal,fundamental,iniciais (1-5),100.0,1.0,286.1,259.82,8.1479759,8.1,
2019,AL,2705002,27220443,municipal,fundamental,iniciais (1-5),98.5,0.98642802,197.97,178.6,4.9893789,4.9,4.6
2019,RN,2407906,24041327,municipal,fundamental,iniciais (1-5),84.0,0.84919202,183.63,169.38,4.5482602,3.9,4.4
2019,MG,3159902,31134473,estadual,fundamental,iniciais (1-5),100.0,1.0,221.39,219.07,6.1723342,6.2,6.6
2019,BA,2926608,29133815,municipal,fundamental,iniciais (1-5),88.5,0.888156,212.41,190.27,5.4771328,4.9,4.6
2019,TO,1718881,17045886,municipal,fundamental,iniciais (1-5),91.7,0.91239202,207.25,182.36,5.235024,4.8,5.0
2019,PA,1503903,15000800,municipal,fundamental,iniciais (1-5),100.0,1.0,206.52,192.35,5.4025469,5.4,5.0
2019,MG,3169000,31327671,municipal,fundamental,iniciais (1-5),100.0,1.0,201.66,188.75,5.244535,5.2,6.5
2019,MG,3146107,31106712,municipal,fundamental,iniciais (1-5),87.3,0.89307499,211.75,193.66,5.5263648,4.9,4.9
2019,MG,3170107,31160156,estadual,fundamental,iniciais (1-5),100.0,1.0,201.77,193.58,5.3342619,5.3,6.1
2019,AL,2701803,27004511,municipal,fundamental,iniciais (1-5),95.1,0.96027303,210.11,191.38,5.4536042,5.2,4.8
2019,SP,3508603,35196678,municipal,fundamental,iniciais (1-5),99.1,0.99067098,220.75,217.08,6.123939,6.1,6.0
2019,MG,3106705,31250589,municipal,fundamental,iniciais (1-5),93.9,0.93649602,241.8,219.36,6.5669198,6.1,6.1
2019,MT,5107925,51014599,municipal,fundamental,iniciais (1-5),100.0,1.0,238.35,224.94,6.6027169,6.6,5.8
2019,RS,4311403,43083331,municipal,fundamental,iniciais (1-5),96.5,0.96128398,244.33,234.77,6.8957572,6.6,5.9
2019,BA,2910503,29156793,municipal,fundamental,iniciais (1-5),81.7,0.81762898,177.72,171.08,4.466392,3.7,4.1
2019,MS,5005202,50000705,municipal,fundamental,iniciais (1-5),84.8,0.847597,190.67,186.22,4.988802,4.2,4.8
2019,SP,3521408,35218662,municipal,fundamental,iniciais (1-5),98.4,0.98335397,242.17,224.11,6.660718,6.5,6.7
2019,SP,3550704,35221485,municipal,fundamental,iniciais (1-5),99.2,0.99406201,246.64,225.42,6.7698412,6.7,6.4
2019,BA,2925956,29106290,municipal,fundamental,iniciais (1-5),93.4,0.93717402,193.07,184.08,4.9956861,4.7,3.8
2019,MG,3137700,31075019,municipal,fundamental,iniciais (1-5),95.8,0.95731503,235.38,221.02,6.4747739,6.2,6.4
2019,AP,1600808,16009444,municipal,fundamental,iniciais (1-5),91.0,0.91359699,186.86,171.08,4.6410012,4.2,4.9
2019,MA,2104081,21117519,municipal,fundamental,iniciais (1-5),84.5,0.84223503,153.38,132.24,3.295516,2.8,
2019,RN,2414407,24073598,municipal,fundamental,iniciais (1-5),85.5,0.75292999,184.82,179.53,4.7555161,3.6,
